trade_date,Iran_entropy,Crypto_entropy,Macro_entropy,Geopolitical_entropy,Energy_entropy,Pandemic_entropy,composite_entropy,inv_composite_entropy,inv_Geopolitical_entropy,inv_Crypto_entropy,inv_Macro_entropy,inv_Energy_entropy,inv_Iran_entropy
2024-11-22,0.4838434412903089,0.4009888492538419,0.2166096008353777,0.43294794544129944,,0.40201955048138294,0.3872818774604422,0.6127181225395578,0.5670520545587006,0.5990111507461582,0.7833903991646223,,0.5161565587096911
2024-11-23,0.5714952733579466,0.4479529221544098,0.5212712333000321,0.4914125294698827,,0.267181252174789,0.459862642091412,0.540137357908588,0.5085874705301173,0.5520470778455902,0.4787287666999679,,0.4285047266420534
2024-11-24,0.5214091494215554,0.4854363007878065,0.7391476019921092,0.35897719058668703,,0.17691760666382883,0.45637756989039746,0.5436224301096025,0.641022809413313,0.5145636992121936,0.26085239800789084,,0.47859085057844464
2024-11-25,0.5427594958337426,0.5386502027287092,0.6079691411222948,0.35393156868516146,,0.5652952362461755,0.5217211289232166,0.47827887107678335,0.6460684313148386,0.4613497972712908,0.39203085887770517,,0.4572405041662574
2024-11-26,0.4683838564580141,0.5408848140067137,0.4095284438782658,0.47460677928023065,,0.5032021330081262,0.47932120532627015,0.5206787946737299,0.5253932207197693,0.45911518599328627,0.5904715561217342,,0.5316161435419859
2024-11-27,0.5157646180979507,0.5850156522464283,0.7393282106304955,0.5504265864377568,,0.18542420410477373,0.515191854303481,0.484808145696519,0.44957341356224323,0.41498434775357174,0.2606717893695045,,0.4842353819020493
2024-11-28,0.45877859970094376,0.5258265527261295,0.6204711712866209,0.5606330361387739,,0.1631839153992919,0.4657786550503521,0.5342213449496479,0.4393669638612261,0.47417344727387045,0.3795288287133791,,0.5412214002990563
2024-11-29,0.38247369417036897,0.5099248918884449,0.8209177557362718,0.4606644977040586,,0.1631088322628571,0.46741793435240026,0.5325820656475997,0.5393355022959414,0.4900751081115551,0.1790822442637282,,0.617526305829631
2024-11-30,0.3477247977186584,0.2200167120176344,0.4270906322405192,0.3008190512695412,,,0.3239127983115883,0.6760872016884116,0.6991809487304588,0.7799832879823656,0.5729093677594808,,0.6522752022813416
2024-12-01,0.3399128879266123,0.32936914849161447,0.582218349379983,0.32063126948884246,,0.17243013674969992,0.34891235840735046,0.6510876415926495,0.6793687305111575,0.6706308515083855,0.41778165062001704,,0.6600871120733878
2024-12-02,0.4311909869964441,0.5246741014969929,0.8626886646405051,0.3937929938208681,,0.21700649605785624,0.48587064860253326,0.5141293513974667,0.6062070061791319,0.4753258985030071,0.1373113353594949,,0.5688090130035559
2024-12-03,0.403759432466276,0.6789283990666698,0.7215887597962631,0.2607162757117716,,0.24420728781553286,0.4618400309713027,0.5381599690286973,0.7392837242882284,0.3210716009333302,0.27841124020373686,,0.596240567533724
2024-12-04,0.3570978042266417,0.7751132097895796,0.5936122869600192,0.1986404174758331,,0.26079384523839705,0.43705151273809417,0.5629484872619058,0.8013595825241668,0.22488679021042035,0.4063877130399808,,0.6429021957733583
2024-12-05,0.40315771223932195,0.4187951792722385,0.8531178468418992,0.1694091370995671,,0.252156203489959,0.4193272157885971,0.5806727842114029,0.8305908629004329,0.5812048207277615,0.14688215315810083,,0.596842287760678
2024-12-06,0.3731554090924861,0.5855873986514963,0.6866943172504781,0.2309810499731341,,0.16515485103509908,0.40831460520053875,0.5916853947994613,0.7690189500268659,0.41441260134850366,0.31330568274952186,,0.6268445909075139
2024-12-07,0.4292901191777411,0.571572223280118,0.7218635910333687,0.3074089028714692,,0.29338226933626665,0.4647034211397928,0.5352965788602072,0.6925910971285307,0.42842777671988197,0.2781364089666313,,0.5707098808222588
2024-12-08,0.42530918437184084,0.6785004727602308,0.7161791040880213,0.46323109790495315,,0.16759523676402377,0.490163019177814,0.509836980822186,0.5367689020950468,0.32149952723976916,0.2838208959119787,,0.5746908156281592
2024-12-09,0.4534844916383009,0.6988581756779552,0.6340630141865177,0.44819422905633405,,0.36676321215399926,0.5202726245426214,0.47972737545737865,0.5518057709436659,0.30114182432204484,0.36593698581348233,,0.546515508361699
2024-12-10,0.38572110361015044,0.5144145954743744,0.18492263733478048,0.339036011246703,,0.32141487117114786,0.34910184376743125,0.6508981562325687,0.660963988753297,0.4855854045256256,0.8150773626652195,,0.6142788963898496
2024-12-11,0.33102356883268846,0.4823415688505914,0.6824436300200413,0.3170864143330067,,0.5002853019114413,0.4626360967895538,0.5373639032104462,0.6829135856669932,0.5176584311494086,0.31755636997995873,,0.6689764311673115
2024-12-12,0.3817742213156898,0.7717530568611896,0.6599599444363389,0.3677905918153539,,0.4182018666718778,0.51989593622009,0.48010406377991,0.6322094081846461,0.22824694313881044,0.3400400555636611,,0.6182257786843102
2024-12-13,0.42091846055761556,0.4698358750963502,0.5026611770263939,0.45161848783452274,,0.44044028882176844,0.4570948578673302,0.5429051421326698,0.5483815121654773,0.5301641249036497,0.4973388229736061,,0.5790815394423845
2024-12-14,0.44836472068230326,0.6462378513124724,0.4070088173543728,0.24129671677314984,,0.21458811449927373,0.3914992441243144,0.6085007558756856,0.7587032832268501,0.35376214868752764,0.5929911826456272,,0.5516352793176967
2024-12-15,0.42303050932001857,0.5930811453874737,0.22095534764356187,0.30062950039067465,,0.479996637826413,0.4035386281136284,0.5964613718863716,0.6993704996093253,0.4069188546125263,0.7790446523564382,,0.5769694906799814
2024-12-16,0.36562194060271697,0.5990385897648439,0.18164110880077497,0.27429568819796074,,0.11518740701629154,0.3071569468765176,0.6928430531234824,0.7257043118020392,0.4009614102351561,0.818358891199225,,0.634378059397283
2024-12-17,0.24909167035698196,0.6029556365357005,0.2315571987311753,0.28566330749741287,,0.11079643002249825,0.29601284862875377,0.7039871513712462,0.7143366925025871,0.3970443634642995,0.7684428012688247,,0.750908329643018
2024-12-18,0.3133178652757511,0.6519568515334622,0.2837319590637378,0.21253961794573736,,0.3311172633369704,0.35853271143113175,0.6414672885688683,0.7874603820542626,0.34804314846653783,0.7162680409362622,,0.6866821347242489
2024-12-19,0.2399273143791541,0.4466948799981231,0.12122247382900905,0.25392789209767697,,0.13172137113189086,0.23869878628717078,0.7613012137128292,0.746072107902323,0.5533051200018769,0.8787775261709909,,0.760072685620846
2024-12-20,0.1446880340618664,0.3926079485305069,0.033365837135719015,0.2946672571613697,,0.06926765893460587,0.1869193471648136,0.8130806528351864,0.7053327428386302,0.607392051469493,0.9666341628642809,,0.8553119659381336
2024-12-21,0.2256817607455696,0.3732067258547859,0.05544025436388131,0.18276611615767552,,0.1719058948043292,0.20180015038524832,0.7981998496147517,0.8172338838423245,0.626793274145214,0.9445597456361187,,0.7743182392544304
2024-12-22,0.2848808710519254,0.49098792334386443,0.17019093959080336,0.3102266777311192,,0.14992628828268223,0.2812425400000789,0.7187574599999211,0.6897733222688808,0.5090120766561356,0.8298090604091967,,0.7151191289480746
2024-12-23,0.20971628636476006,0.3930425366779161,0.14948409744075747,0.15090564020587618,,0.11568219523943167,0.20376615118574826,0.7962338488142517,0.8490943597941238,0.6069574633220839,0.8505159025592426,,0.79028371363524
2024-12-24,0.168660652506011,0.4091167800182333,0.06845914067300451,0.12406962865917315,,0.0926586132884111,0.1725929630289666,0.8274070369710333,0.8759303713408269,0.5908832199817666,0.9315408593269955,,0.831339347493989
2024-12-25,0.19891089055241834,0.4461854004463706,0.1216527370985189,0.14540196673890718,,0.07577693181581743,0.1975855853304065,0.8024144146695935,0.8545980332610928,0.5538145995536294,0.8783472629014811,,0.8010891094475816
2024-12-26,0.2440409842529248,0.4817944756957162,0.06692700682512717,0.24261964137913292,,0.09085914709764485,0.22524825105010918,0.7747517489498909,0.7573803586208671,0.5182055243042838,0.9330729931748728,,0.7559590157470752
2024-12-27,0.11277296927103456,0.31372451178273103,0.05738857484647199,0.2192252447177196,,0.038995720033471785,0.1484214041302858,0.8515785958697142,0.7807747552822804,0.686275488217269,0.942611425153528,,0.8872270307289655
2024-12-28,0.23213324450675252,0.1856403784160063,0.2329939060044395,0.11222617059387799,,0.24142272056984743,0.20088328401818475,0.7991167159818152,0.887773829406122,0.8143596215839937,0.7670060939955605,,0.7678667554932475
2024-12-29,0.12283278125362265,0.29025924130826897,0.037836965577975945,0.19609981728802525,,0.09224267029898905,0.14785429514537635,0.8521457048546237,0.8039001827119747,0.709740758691731,0.962163034422024,,0.8771672187463774
2024-12-30,0.08478982024090549,0.3663409003114356,0.3686347525738107,0.17478497019970804,,0.01634604500417928,0.2021792976660078,0.7978207023339922,0.8252150298002919,0.6336590996885644,0.6313652474261893,,0.9152101797590945
2024-12-31,0.047745380844241805,0.21242448173279352,0.13853080591722675,0.10536845977134983,,0.026859059245223416,0.10618563750216707,0.893814362497833,0.8946315402286502,0.7875755182672065,0.8614691940827732,,0.9522546191557582
2025-01-01,0.046497088531843034,0.5118791089253947,0.21395099085909036,0.22157919384759123,,0.3189226460568282,0.2625658056441495,0.7374341943558504,0.7784208061524087,0.4881208910746053,0.7860490091409096,,0.953502911468157
2025-01-02,,0.6388928153455495,0.4740450975184165,0.42212484731056743,,0.5861120978605682,0.5302937145087754,0.4697062854912246,0.5778751526894326,0.36110718465445046,0.5259549024815835,,
2025-01-03,,0.32923810467920067,0.4393373652800524,0.4094838382806792,,0.6081125039223034,0.4465429530405589,0.5534570469594411,0.5905161617193209,0.6707618953207993,0.5606626347199476,,
2025-01-04,,0.6524491169854222,0.39349902341401216,0.46792938166105713,,0.6881604184047547,0.5505094851163116,0.4494905148836884,0.5320706183389429,0.3475508830145778,0.6065009765859879,,
2025-01-05,,0.5629940183925154,0.3445229174099609,0.4131734916017102,,,0.44023014246806214,0.5597698575319379,0.5868265083982898,0.4370059816074846,0.6554770825900391,,
2025-01-06,,0.4839739587621682,0.45840541646975275,0.5769098383069912,,0.5722486340944165,0.5228844619083322,0.47711553809166785,0.42309016169300884,0.5160260412378318,0.5415945835302473,,
2025-01-07,,0.6898069663938292,0.4234771779303164,0.7051622969613195,,0.6711458910324166,0.6223980830794704,0.3776019169205296,0.2948377030386805,0.3101930336061708,0.5765228220696836,,
2025-01-08,,0.7571052606914234,0.4503650903045202,0.47183519620429515,,,0.5597685157334129,0.4402314842665871,0.5281648037957049,0.24289473930857663,0.5496349096954798,,
2025-01-09,,0.5496348259281458,0.41710508313233546,0.3691762560109029,,,0.4453053883571281,0.5546946116428719,0.6308237439890971,0.45036517407185417,0.5828949168676645,,
2025-01-10,,0.35100251531018606,0.461606367514822,0.37030085747752944,,,0.3943032467675125,0.6056967532324875,0.6296991425224705,0.6489974846898139,0.538393632485178,,
2025-01-11,,0.6157404875213812,0.29739779857111787,0.5522318230619381,,,0.48845670305147904,0.511543296948521,0.4477681769380619,0.3842595124786188,0.7026022014288822,,
2025-01-12,,0.4425472730324696,0.40419832125090505,0.18829323571050297,,,0.3450129433312925,0.6549870566687075,0.8117067642894971,0.5574527269675305,0.595801678749095,,
2025-01-13,,0.5098105231284733,0.4099480281998365,0.4545943955113704,,0.43886246651464045,0.45330385333858014,0.5466961466614199,0.5454056044886296,0.4901894768715267,0.5900519718001636,,
2025-01-14,,0.6948916803656641,0.5513908965477561,0.5085319097222647,,,0.5849381622118949,0.4150618377881051,0.4914680902777353,0.30510831963433593,0.4486091034522439,,
2025-01-15,,0.5454101506996403,0.5699010825236227,0.5626728734176263,,,0.5593280355469631,0.4406719644530369,0.4373271265823737,0.4545898493003597,0.4300989174763773,,
2025-01-16,,0.5251780417678886,0.41037281349984134,0.31943132017825365,,,0.41832739181532785,0.5816726081846721,0.6805686798217463,0.4748219582321114,0.5896271865001587,,
2025-01-17,,0.5008681829960031,0.37783525043796073,0.3848206877709226,,,0.42117470706829546,0.5788252929317046,0.6151793122290774,0.4991318170039969,0.6221647495620393,,
2025-01-18,,0.642211296641057,0.4673051601951808,0.17953389157874503,,,0.429683449471661,0.570316550528339,0.820466108421255,0.35778870335894297,0.5326948398048192,,
2025-01-19,,0.5227307515047284,0.3902859898767002,0.1837798542600691,,,0.3655988652138325,0.6344011347861676,0.816220145739931,0.47726924849527164,0.6097140101232998,,
2025-01-20,,0.6044026021545765,0.3583142339653036,0.169739407846584,,,0.377485414655488,0.622514585344512,0.830260592153416,0.39559739784542347,0.6416857660346964,,
2025-01-21,,0.5753706719392595,0.403153113495413,0.2807428796520735,,,0.4197555550289153,0.5802444449710846,0.7192571203479265,0.4246293280607405,0.5968468865045871,,
2025-01-22,,0.5120811132627199,0.7121707147977558,0.3388037064014519,,,0.5210185114873093,0.47898148851269073,0.661196293598548,0.4879188867372801,0.28782928520224416,,
2025-01-23,0.7170046685364728,0.6137502913841748,0.5667066783145059,0.6919493848688215,,,0.6473527557759937,0.3526472442240063,0.3080506151311785,0.3862497086158252,0.43329332168549406,,0.2829953314635272
2025-01-24,0.7285400371841424,0.4794100651616339,0.4235608311310381,0.648747722979416,,,0.5700646641140577,0.42993533588594235,0.35125227702058404,0.520589934838366,0.5764391688689618,,0.2714599628158576
2025-01-25,0.6399093301648994,0.38260118685336464,0.4160314899594244,0.5881545322122916,,,0.506674134797495,0.493325865202505,0.41184546778770836,0.6173988131466354,0.5839685100405756,,0.36009066983510063
2025-01-26,0.6226622666479753,0.4659260883663779,0.5522361861795674,0.4744352575275189,,,0.5288149496803599,0.4711850503196401,0.5255647424724811,0.5340739116336222,0.4477638138204326,,0.3773377333520247
2025-01-27,0.6536761268288471,0.4069700268462891,0.5050989572472359,0.48684691149296333,,,0.5131480056038338,0.4868519943961662,0.5131530885070367,0.593029973153711,0.49490104275276414,,0.3463238731711529
2025-01-28,,0.45231980481042827,0.32300882482406934,0.6290758816297453,,,0.46813483708808096,0.5318651629119191,0.37092411837025474,0.5476801951895718,0.6769911751759307,,
2025-01-29,,0.37687067598360363,0.4394733031001831,0.48435664079445045,,,0.43356687329274574,0.5664331267072542,0.5156433592055496,0.6231293240163964,0.5605266968998168,,
2025-01-30,,0.3303329793932947,0.49330168389268403,0.45790638479796797,,,0.4271803493613156,0.5728196506386845,0.542093615202032,0.6696670206067052,0.506698316107316,,
2025-01-31,,0.15523321443022475,0.6415940582511663,0.5427920350389258,,,0.44653976924010563,0.5534602307598944,0.4572079649610742,0.8447667855697752,0.35840594174883367,,
2025-02-01,0.6677408448002767,0.5251586300137377,0.6553371448982219,0.5087132953568447,,,0.5892374787672703,0.4107625212327297,0.49128670464315527,0.47484136998626225,0.3446628551017781,,0.33225915519972327
2025-02-02,0.7974668223530931,0.5718016240506586,0.5025466284557643,0.548132687339044,,,0.60498694054964,0.39501305945036,0.45186731266095603,0.4281983759493414,0.49745337154423575,,0.20253317764690693
2025-02-03,0.6763247663393955,0.5781579734024098,0.48929622257339855,0.527462066746412,,,0.567810257265404,0.432189742734596,0.47253793325358795,0.4218420265975902,0.5107037774266014,,0.32367523366060447
2025-02-04,0.5274088133951861,0.5718602527639963,0.4776131069353095,0.4458431990651182,,,0.5056813430399025,0.49431865696009747,0.5541568009348818,0.4281397472360037,0.5223868930646904,,0.4725911866048139
2025-02-05,0.6690842453351783,0.5090028871749191,0.43153015133454775,0.6567402291449466,,,0.566589378247398,0.43341062175260203,0.34325977085505344,0.49099711282508085,0.5684698486654522,,0.3309157546648217
2025-02-06,0.8059122685926509,0.38806972912767906,0.5222802774629943,0.7367675122908767,,0.4550199610407061,0.5816099497029814,0.4183900502970186,0.26323248770912333,0.6119302708723209,0.4777197225370057,,0.19408773140734914
2025-02-07,,0.333993229203455,0.494195451745777,0.7644319010209896,,0.5452426863037271,0.5344658170684872,0.46553418293151283,0.23556809897901043,0.666006770796545,0.505804548254223,,
2025-02-08,0.7508319390308348,0.4973200698471167,0.6095923645983912,0.6900544823800897,,,0.636949713964108,0.36305028603589196,0.3099455176199103,0.5026799301528833,0.39040763540160883,,0.24916806096916522
2025-02-09,0.7335701315903737,0.6258354518023169,0.7091047724694939,0.5366437312517162,,,0.6512885217784752,0.3487114782215248,0.46335626874828384,0.3741645481976831,0.2908952275305061,,0.26642986840962635
